diacritic,pronunciation,label,values,triggers,weight
KICKC_2,KICKC,KICKC,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",10.0
PADRON_3,PADRON,PADRON,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.4
BROTHERDIM_1,BROTHERDIM,BROTHERDIM,set(),set(),10.0
BROTHERDIM_2,BROTHERDIM,BROTHERDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",11.0
LAMP_1,LAMP,LAMP,set(),set(),10.5
LAMP_2,LAMP,LAMP,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
LIGHTBULB_1,LIGHTBULB,LIGHTBULB,set(),set(),10.0
LIGHTBULB_2,LIGHTBULB,LIGHTBULB,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
PETROL_1,PETROL,PETROL,set(),set(),10.0
PETROL_2,PETROL,PETROL,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
PUMPDIM_1,PUMPDIM,PUMPDIM,set(),set(),10.0
PUMPDIM_2,PUMPDIM,PUMPDIM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
ROGUE_1,ROGUE,ROGUE,set(),set(),10.0
ROGUE_2,ROGUE,ROGUE,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.5
BOOKAUG_1,BOOKAUG,BOOKAUG,set(),set(),9.9
BOOKAUG_2,BOOKAUG,BOOKAUG,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.5
RIVER_1,RIVER,RIVER,set(),set(),9.9
RIVER_2,RIVER,RIVER,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.5
FLOATING_1,FLOATING,FLOATING,set(),set(),10.0
FLOATING_2,FLOATING,FLOATING,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",9.9
GUIDE_1,GUIDE,GUIDE,set(),set(),9.9
GUIDE_2,GUIDE,GUIDE,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
MOWER_1,MOWER,MOWER,set(),set(),9.9
MOWER_2,MOWER,MOWER,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.8
DOORMAN_1,DOORMAN,DOORMAN,set(),set(),9.9
DOORMAN_2,DOORMAN,DOORMAN,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.0
KEEPER_1,KEEPER,KEEPER,set(),set(),9.9
KEEPER_2,KEEPER,KEEPER,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.0
CARETAKER_1,CARETAKER,CARETAKER,set(),set(),9.9
CARETAKER_2,CARETAKER,CARETAKER,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
PANDA_1,PANDA,PANDA,set(),set(),9.9
PANDA_2,PANDA,PANDA,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",9.9
BARROW_1,BARROW,BARROW,set(),set(),9.9
BARROW_2,BARROW,BARROW,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
BEAVERDIM_1,BEAVERDIM,BEAVERDIM,set(),set(),9.9
BEAVERDIM_2,BEAVERDIM,BEAVERDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
LESSON_1,LESSON,LESSON,set(),set(),9.9
LESSON_2,LESSON,LESSON,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.0
TEACHER_1,TEACHER,TEACHER,set(),set(),9.700000000000001
TEACHER_2,TEACHER,TEACHER,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
HUMPBACK_1,HUMPBACK,HUMPBACK,set(),set(),10.4
HUMPBACK_2,HUMPBACK,HUMPBACK,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.8
ACCORDION_1,ACCORDION,ACCORDION,set(),set(),10.5
ACCORDION_2,ACCORDION,ACCORDION,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",11.0
HAY_1,HAY,HAY,set(),set(),9.9
HAY_2,HAY,HAY,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
SHEAF_1,SHEAF,SHEAF,set(),set(),10.0
SHEAF_2,SHEAF,SHEAF,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",9.9
BUNDLEDIM_1,BUNDLEDIM,BUNDLEDIM,set(),set(),10.0
BUNDLEDIM_2,BUNDLEDIM,BUNDLEDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
BROTHERDIMDIM_1,BROTHERDIMDIM,BROTHERDIMDIM,set(),set(),9.9
BROTHERDIMDIM_2,BROTHERDIMDIM,BROTHERDIMDIM,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",10.0
WEIGHT_1,WEIGHT,WEIGHT,set(),set(),10.0
WEIGHT_2,WEIGHT,WEIGHT,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
CANARY_3,CANARY,CANARY,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
CANARY_4,CANARY,CANARY,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.0
SWEAT_1,SWEAT,SWEAT,set(),set(),9.9
SWEAT_2,SWEAT,SWEAT,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.0
MORNINGB_1,MORNINGB,MORNINGB,set(),set(),10.0
MORNINGB_2,MORNINGB,MORNINGB,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.9
PIGLETDIM_3,PIGLETDIM,PIGLETDIM,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.9
PIGLETDIM_4,PIGLETDIM,PIGLETDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.5
GOATDIM_3,GOATDIM,GOATDIM,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.700000000000001
GOATDIM_4,GOATDIM,GOATDIM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",9.700000000000001
HUT_1,HUT,HUT,set(),set(),10.5
HUT_2,HUT,HUT,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
STONEA_1,STONEA,STONEA,set(),set(),10.5
STONEA_2,STONEA,STONEA,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",10.0
BEAST_1,BEAST,BEAST,set(),set(),10.4
BEAST_2,BEAST,BEAST,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
SOLDIERDIM_1,SOLDIERDIM,SOLDIERDIM,set(),set(),9.9
SOLDIERDIM_2,SOLDIERDIM,SOLDIERDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
CHILD_3,CHILD,CHILD,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
null_65,null,nominalizer,"{'o_1', 'i_1'}","{('i', frozenset({'+atomic'}))}",9.9
DRAWER_3,DRAWER,DRAWER,set(),"{('i', frozenset({'+atomic'})), ('null', frozenset())}",10.0
DRAWER_4,DRAWER,DRAWER,set(),"{('i', frozenset({'+atomic'})), ('null', frozenset()), ('i', frozenset({'-atomic'}))}",10.5
FIREEATER_1,FIREEATER,FIREEATER,set(),set(),10.5
FIREEATER_2,FIREEATER,FIREEATER,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
PUPPET_1,PUPPET,PUPPET,set(),set(),10.0
PUPPET_2,PUPPET,PUPPET,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",10.4
CENT_1,CENT,CENT,set(),set(),10.5
CENT_2,CENT,CENT,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",10.0
TRIP_1,TRIP,TRIP,set(),set(),10.0
TRIP_2,TRIP,TRIP,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.8
SUITCASE_1,SUITCASE,SUITCASE,set(),set(),10.4
SUITCASE_2,SUITCASE,SUITCASE,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
LIONESS_1,LIONESS,LIONESS,set(),set(),9.9
LIONESS_2,LIONESS,LIONESS,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.4
AEROSOL_1,AEROSOL,AEROSOL,set(),set(),9.9
AEROSOL_2,AEROSOL,AEROSOL,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
SWING_1,SWING,SWING,set(),set(),9.9
SWING_2,SWING,SWING,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
CANE_1,CANE,CANE,set(),set(),9.9
CANE_2,CANE,CANE,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",10.0
COMPETITION_1,COMPETITION,COMPETITION,set(),set(),9.9
COMPETITION_2,COMPETITION,COMPETITION,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",9.9
NINEPIN_1,NINEPIN,NINEPIN,set(),set(),9.9
NINEPIN_2,NINEPIN,NINEPIN,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
BREAD_1,BREAD,BREAD,set(),set(),10.0
BREAD_2,BREAD,BREAD,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",9.9
CAMEL_3,CAMEL,CAMEL,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.9
CAMEL_4,CAMEL,CAMEL,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",9.8
HUMP_3,HUMP,HUMP,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",10.0
HUMP_4,HUMP,HUMP,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset()), ('e', frozenset({'-atomic'}))}",10.0
MOTHER_3,MOTHER,MOTHER,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",9.8
MOTHER_4,MOTHER,MOTHER,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset()), ('e', frozenset({'-atomic'}))}",11.4
STICKDIM_3,STICKDIM,STICKDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
STICKDIM_4,STICKDIM,STICKDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.0
PITCHFORK_1,PITCHFORK,PITCHFORK,set(),set(),10.4
PITCHFORK_2,PITCHFORK,PITCHFORK,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",9.8
CABBAGEDIM_1,CABBAGEDIM,CABBAGEDIM,set(),set(),10.5
CABBAGEDIM_2,CABBAGEDIM,CABBAGEDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
MACHINEDIM_1,MACHINEDIM,MACHINEDIM,set(),set(),9.9
MACHINEDIM_2,MACHINEDIM,MACHINEDIM,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",10.0
MUSICBOX_1,MUSICBOX,MUSICBOX,set(),set(),9.9
MUSICBOX_2,MUSICBOX,MUSICBOX,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",10.0
GARDEN_1,GARDEN,GARDEN,set(),set(),10.0
GARDEN_2,GARDEN,GARDEN,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
HOLE_3,HOLE,HOLE,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
CHANGINGTABLE_1,CHANGINGTABLE,CHANGINGTABLE,set(),set(),10.0
CHANGINGTABLE_2,CHANGINGTABLE,CHANGINGTABLE,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
CALENDAR_1,CALENDAR,CALENDAR,set(),set(),9.9
CALENDAR_2,CALENDAR,CALENDAR,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
PUMP_1,PUMP,PUMP,set(),set(),10.0
PUMP_2,PUMP,PUMP,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",11.5
FAIR_1,FAIR,FAIR,set(),set(),9.8
FAIR_2,FAIR,FAIR,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
WARDEN_1,WARDEN,WARDEN,set(),set(),10.0
WARDEN_2,WARDEN,WARDEN,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.9
NEWSPAPER_1,NEWSPAPER,NEWSPAPER,set(),set(),9.9
NEWSPAPER_2,NEWSPAPER,NEWSPAPER,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",10.0
CLUB_1,CLUB,CLUB,set(),set(),10.0
CLUB_2,CLUB,CLUB,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.4
null_66,null,nominalizer,"{'o_1', 'i_1'}","{('e', frozenset({'-atomic'})), ('o', frozenset({'+atomic'}))}",10.1
null_67,null,nominalizer,"{'o_1', 'e_2'}","{('o', frozenset({'+atomic'}))}",10.1
null_68,null,nominalizer,"{'o_1', 'e_2'}","{('e', frozenset({'-atomic'})), ('o', frozenset({'+atomic'}))}",10.1
null_69,null,nominalizer,"{'o_1', 'e_2'}","{('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.1
null_70,null,nominalizer,"{'o_1', 'e_2'}","{('a', frozenset({'-atomic'})), ('o', frozenset({'+atomic'}))}",10.1
PUPPET_3,PUPPET,PUPPET,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
PUPPET_4,PUPPET,PUPPET,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'}))}",10.0
WOODS_1,WOODS,WOODS,set(),set(),10.0
WOODS_2,WOODS,WOODS,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.8
TRAP_1,TRAP,TRAP,set(),set(),10.0
TRAP_2,TRAP,TRAP,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
CHILDDIM_1,CHILDDIM,CHILDDIM,set(),set(),10.0
CHILDDIM_2,CHILDDIM,CHILDDIM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
VEHICLEWINDOW_1,VEHICLEWINDOW,VEHICLEWINDOW,set(),set(),10.0
VEHICLEWINDOW_2,VEHICLEWINDOW,VEHICLEWINDOW,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.5
SEAL_1,SEAL,SEAL,set(),set(),10.5
SEAL_2,SEAL,SEAL,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",9.9
DINOSAUR_1,DINOSAUR,DINOSAUR,set(),set(),10.0
DINOSAUR_2,DINOSAUR,DINOSAUR,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.700000000000001
PRIZE_3,PRIZE,PRIZE,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
PRIZE_4,PRIZE,PRIZE,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.0
DISK_1,DISK,DISK,set(),set(),10.4
DISK_2,DISK,DISK,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.5
GYM_1,GYM,GYM,set(),set(),9.8
GYM_2,GYM,GYM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
GIFT_1,GIFT,GIFT,set(),set(),10.0
GIFT_2,GIFT,GIFT,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
QUESTION_1,QUESTION,QUESTION,set(),set(),10.0
QUESTION_2,QUESTION,QUESTION,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
LINEBDIM_1,LINEBDIM,LINEBDIM,set(),set(),10.0
LINEBDIM_2,LINEBDIM,LINEBDIM,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",9.9
BANANA_3,BANANA,BANANA,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
BANANA_4,BANANA,BANANA,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'}))}",10.0
BLANKET_3,BLANKET,BLANKET,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
BLANKET_4,BLANKET,BLANKET,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'}))}",10.5
BAKER_1,BAKER,BAKER,set(),set(),9.9
BAKER_2,BAKER,BAKER,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
PANDA_3,PANDA,PANDA,set(),"{('null', frozenset()), ('null', frozenset({'-atomic'}))}",10.0
PANDA_4,PANDA,PANDA,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset()), ('null', frozenset({'-atomic'}))}",10.0
LITTLEONEDIM_1,LITTLEONEDIM,LITTLEONEDIM,set(),set(),9.9
LITTLEONEDIM_2,LITTLEONEDIM,LITTLEONEDIM,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",10.0
DROMEDARY_1,DROMEDARY,DROMEDARY,set(),set(),10.0
DROMEDARY_2,DROMEDARY,DROMEDARY,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.5
GIRAFFE_3,GIRAFFE,GIRAFFE,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",9.9
GIRAFFE_4,GIRAFFE,GIRAFFE,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset()), ('e', frozenset({'-atomic'}))}",9.9
FLASH_1,FLASH,FLASH,set(),set(),10.0
FLASH_2,FLASH,FLASH,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",9.9
STORE_1,STORE,STORE,set(),set(),9.8
STORE_2,STORE,STORE,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
MARKET_1,MARKET,MARKET,set(),set(),9.9
MARKET_2,MARKET,MARKET,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
CURIOSITY_1,CURIOSITY,CURIOSITY,set(),set(),9.9
CURIOSITY_2,CURIOSITY,CURIOSITY,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",10.0
PHARMACY_1,PHARMACY,PHARMACY,set(),set(),9.9
PHARMACY_2,PHARMACY,PHARMACY,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
DOLPHIN_3,DOLPHIN,DOLPHIN,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
DOLPHIN_4,DOLPHIN,DOLPHIN,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.0
WILDBOAR_1,WILDBOAR,WILDBOAR,set(),set(),10.0
WILDBOAR_2,WILDBOAR,WILDBOAR,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",9.9
LINEB_1,LINEB,LINEB,set(),set(),9.9
LINEB_2,LINEB,LINEB,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",10.0
BARRACKS_1,BARRACKS,BARRACKS,set(),set(),9.9
BARRACKS_2,BARRACKS,BARRACKS,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
JUNGLE_1,JUNGLE,JUNGLE,set(),set(),10.0
JUNGLE_2,JUNGLE,JUNGLE,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
PANTHER_1,PANTHER,PANTHER,set(),set(),11.4
PANTHER_2,PANTHER,PANTHER,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
WOLF_3,WOLF,WOLF,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.500000000000002
WOLF_4,WOLF,WOLF,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.3
DWARF_3,DWARF,DWARF,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.9
DWARF_4,DWARF,DWARF,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",9.9
VILLAGEA_1,VILLAGEA,VILLAGEA,set(),set(),9.9
VILLAGEA_2,VILLAGEA,VILLAGEA,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
FOOTAUGB_1,FOOTAUGB,FOOTAUGB,set(),set(),9.9
FOOTAUGB_2,FOOTAUGB,FOOTAUGB,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
PATIENCE_1,PATIENCE,PATIENCE,set(),set(),10.5
PATIENCE_2,PATIENCE,PATIENCE,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
BANK_1,BANK,BANK,set(),set(),10.0
BANK_2,BANK,BANK,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",11.0
RASPBERRYB_1,RASPBERRYB,RASPBERRYB,set(),set(),10.0
RASPBERRYB_2,RASPBERRYB,RASPBERRYB,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",10.5
CROWNDIM_1,CROWNDIM,CROWNDIM,set(),set(),10.0
CROWNDIM_2,CROWNDIM,CROWNDIM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",9.9
BAMBINO_5,BAMBINO,BAMBINO,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
BAMBINO_6,BAMBINO,BAMBINO,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.5
TAILDIM_1,TAILDIM,TAILDIM,set(),set(),10.0
TAILDIM_2,TAILDIM,TAILDIM,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",10.5
FEMALEAUG_1,FEMALEAUG,FEMALEAUG,set(),set(),10.0
FEMALEAUG_2,FEMALEAUG,FEMALEAUG,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.4
BRAIN_1,BRAIN,BRAIN,set(),set(),9.9
BRAIN_2,BRAIN,BRAIN,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
STEPMOTHER_1,STEPMOTHER,STEPMOTHER,set(),set(),10.4
STEPMOTHER_2,STEPMOTHER,STEPMOTHER,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
null_71,null,nominalizer,"{'a_2', 'i_1'}","{('a', frozenset({'+atomic'}))}",10.0
null_72,null,nominalizer,"{'a_2', 'i_1'}","{('a', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.0
null_73,null,nominalizer,"{'a_2', 'i_1'}","{('a', frozenset({'+atomic'})), ('null', frozenset({'-atomic'}))}",10.5
null_74,null,nominalizer,"{'a_2', 'i_1'}","{('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'}))}",10.0
DANCER_1,DANCER,DANCER,set(),set(),10.0
DANCER_2,DANCER,DANCER,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.5
NEPHEWDIM_1,NEPHEWDIM,NEPHEWDIM,set(),set(),10.0
NEPHEWDIM_2,NEPHEWDIM,NEPHEWDIM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
null_75,null,nominalizer,"{'a_2', 'i_1'}","{('null', frozenset({'-atomic'}))}",11.299999999999995
null_76,null,nominalizer,"{'a_2', 'i_1'}","{('e', frozenset({'-atomic'}))}",11.399999999999995
BELL_1,BELL,BELL,set(),set(),9.9
BELL_2,BELL,BELL,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",10.0
WALTZ_1,WALTZ,WALTZ,set(),set(),9.9
WALTZ_2,WALTZ,WALTZ,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",9.700000000000001
TYPE_1,TYPE,TYPE,set(),set(),10.5
TYPE_2,TYPE,TYPE,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
GRANDPARENTDIM_1,GRANDPARENTDIM,GRANDPARENTDIM,set(),set(),9.9
GRANDPARENTDIM_2,GRANDPARENTDIM,GRANDPARENTDIM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
HUNTER_1,HUNTER,HUNTER,set(),set(),9.9
HUNTER_2,HUNTER,HUNTER,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.0
BIRTHDAY_1,BIRTHDAY,BIRTHDAY,set(),set(),10.0
BIRTHDAY_2,BIRTHDAY,BIRTHDAY,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
COLLECTION_1,COLLECTION,COLLECTION,set(),set(),9.9
COLLECTION_2,COLLECTION,COLLECTION,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",9.9
DRAGONDIM_1,DRAGONDIM,DRAGONDIM,set(),set(),9.9
DRAGONDIM_2,DRAGONDIM,DRAGONDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
GLOVEAUG_1,GLOVEAUG,GLOVEAUG,set(),set(),9.9
GLOVEAUG_2,GLOVEAUG,GLOVEAUG,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.0
OFFSPRINGDIM_1,OFFSPRINGDIM,OFFSPRINGDIM,set(),set(),9.9
OFFSPRINGDIM_2,OFFSPRINGDIM,OFFSPRINGDIM,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",10.0
VERSE_1,VERSE,VERSE,set(),set(),10.0
VERSE_2,VERSE,VERSE,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
WORM_3,WORM,WORM,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.9
WORM_4,WORM,WORM,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.0
RHINOCEROS_1,RHINOCEROS,RHINOCEROS,set(),set(),9.9
RHINOCEROS_2,RHINOCEROS,RHINOCEROS,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",9.9
HORN_3,HORN,HORN,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
HORN_4,HORN,HORN,set(),"{('null', frozenset()), ('a', frozenset({'-atomic'})), ('o', frozenset({'+atomic'}))}",9.8
CAGE_1,CAGE,CAGE,set(),set(),9.8
CAGE_2,CAGE,CAGE,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
BASE_1,BASE,BASE,set(),set(),9.9
BASE_2,BASE,BASE,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.0
DOCUMENT_1,DOCUMENT,DOCUMENT,set(),set(),9.9
DOCUMENT_2,DOCUMENT,DOCUMENT,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
MAIZE_1,MAIZE,MAIZE,set(),set(),9.9
MAIZE_2,MAIZE,MAIZE,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",10.0
STORK_3,STORK,STORK,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",10.0
STORK_4,STORK,STORK,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset()), ('e', frozenset({'-atomic'}))}",9.9
ICECREAM_1,ICECREAM,ICECREAM,set(),set(),9.9
ICECREAM_2,ICECREAM,ICECREAM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
FLAVOR_1,FLAVOR,FLAVOR,set(),set(),10.0
FLAVOR_2,FLAVOR,FLAVOR,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
BLUEBERRY_1,BLUEBERRY,BLUEBERRY,set(),set(),9.8
BLUEBERRY_2,BLUEBERRY,BLUEBERRY,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
PUFF_1,PUFF,PUFF,set(),set(),10.0
